Order ID,Order Item ID,Order YearMonth,Order Quantity,Product Department,Product Category,Product Name,Customer ID,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Mode,Shipment Days - Scheduled,Gross Sales,Discount %,Profit,Order Datetime,Shipment Datetime,Order Processing Time
63201,158005,201508,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,9930,Europe,Western Europe,France,USA,Standard Class,4,130,0.1,65,2015-08-20 01:36:00,2015-08-26,5
63843,159590,201508,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8065,Europe,Western Europe,Germany,USA,Standard Class,4,130,0.16,65,2015-08-22 03:00:00,2015-08-24,1
65951,164824,201509,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8308,Europe,Western Europe,France,USA,Standard Class,4,130,0.05,65,2015-09-08 09:06:00,2015-09-12,3
67068,167651,201509,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,260,Europe,Northern Europe,Ireland,USA,Standard Class,4,130,0.16,65,2015-09-29 03:17:00,2015-10-05,5
67541,168858,201510,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,996,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,130,0.04,65,2015-10-03 07:50:00,2015-10-06,2
67906,169781,201510,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2615,Europe,Western Europe,France,USA,Standard Class,4,130,0.05,65,2015-10-03 23:15:00,2015-10-05,1
3985,9895,201501,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7183,LATAM,South America,Brazil,USA,Standard Class,4,130,0.06,65,2015-01-30 21:09:00,2015-01-25,-6
6195,15492,201502,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1918,LATAM,South America,Venezuela,USA,Standard Class,4,130,0.15,65,2015-02-10 10:06:00,2015-02-10,0
6701,16746,201502,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5932,LATAM,South America,Brazil,USA,Standard Class,4,130,0.25,65,2015-02-10 23:04:00,2015-02-16,5
6701,16747,201502,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5932,LATAM,South America,Brazil,USA,Standard Class,4,130,0.2,65,2015-02-14 02:44:00,2015-02-13,-2
6755,16888,201502,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6034,LATAM,South America,Argentina,USA,Standard Class,4,130,0.15,65,2015-02-22 23:03:00,2015-02-22,0
6755,16891,201502,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6034,LATAM,South America,Argentina,USA,Standard Class,4,130,0.13,65,2015-02-25 15:51:00,2015-02-27,1
8151,20360,201503,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8275,LATAM,South America,Argentina,USA,Standard Class,4,130,0.12,65,2015-03-03 04:38:00,2015-03-07,3
8521,21268,201503,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3270,LATAM,South America,Colombia,USA,Standard Class,4,130,0.0,65,2015-03-05 15:51:00,2015-03-07,1
51583,128901,201503,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5318,LATAM,South America,Brazil,USA,Standard Class,4,130,0.0,65,2015-03-19 12:40:00,2015-03-22,2
55273,138237,201504,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6195,LATAM,Caribbean,Cuba,USA,Standard Class,4,130,0.15,65,2015-04-09 00:33:00,2015-04-11,1
55951,139897,201504,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6600,LATAM,South America,Argentina,USA,Standard Class,4,130,0.18,65,2015-04-19 14:12:00,2015-04-25,5
57391,143555,201504,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10090,LATAM,Caribbean,Dominican Republic,USA,Standard Class,4,130,0.01,65,2015-04-23 11:03:00,2015-04-29,5
57566,144005,201504,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5941,LATAM,Caribbean,Cuba,USA,Standard Class,4,130,0.01,65,2015-04-28 18:13:00,2015-05-02,3
59571,149101,201505,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,11919,LATAM,South America,Argentina,USA,Standard Class,4,130,0.12,65,2015-05-25 02:15:00,2015-05-28,2
59608,149184,201505,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1528,LATAM,South America,Brazil,USA,Standard Class,4,130,0.0,65,2015-05-25 09:15:00,2015-05-28,2
4193,10473,201702,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7432,LATAM,Central America,El Salvador,USA,Standard Class,4,130,0.25,65,2017-02-22 18:41:00,2017-02-26,3
4523,11334,201702,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,952,LATAM,Central America,Mexico,USA,Standard Class,4,130,0.17,65,2017-02-22 18:41:00,2017-02-26,3
4523,11332,201702,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,952,LATAM,Central America,Mexico,USA,Standard Class,4,130,0.18,65,2017-02-23 20:16:00,2017-02-25,1
4565,11438,201702,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,11449,LATAM,Central America,Mexico,Puerto Rico,Standard Class,4,130,0.05,65,2017-02-25 19:55:00,2017-02-28,2
4961,12421,201702,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7717,LATAM,Central America,Panama,USA,Standard Class,4,130,0.04,65,2017-02-25 19:55:00,2017-02-28,2
4961,12420,201702,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7717,LATAM,Central America,Panama,USA,Standard Class,4,130,0.05,65,2017-02-28 10:58:00,2017-03-03,2
5103,12761,201703,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5458,LATAM,Central America,Nicaragua,USA,Standard Class,4,130,0.04,65,2017-03-01 10:06:00,2017-03-05,3
5566,13880,201703,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7544,LATAM,Central America,Mexico,USA,Standard Class,4,130,0.18,65,2017-03-05 01:41:00,2017-03-09,3
5566,13881,201703,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7544,LATAM,Central America,Mexico,USA,Standard Class,4,130,0.17,65,2017-03-07 11:29:00,2017-03-11,3
7163,17932,201703,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6510,LATAM,Central America,Mexico,USA,Standard Class,4,130,0.09,65,2017-03-18 04:39:00,2017-03-21,2
7163,17931,201703,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6510,LATAM,Central America,Mexico,USA,Standard Class,4,130,0.1,65,2017-03-18 18:39:00,2017-03-21,2
7705,19264,201703,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10698,LATAM,Central America,Mexico,USA,Standard Class,4,130,0.06,65,2017-03-20 15:30:00,2017-03-26,5
53688,134216,201704,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8220,LATAM,Central America,Nicaragua,USA,Standard Class,4,130,0.01,65,2017-04-20 17:23:00,2017-04-25,4
53688,134213,201704,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8220,LATAM,Central America,Nicaragua,USA,Standard Class,4,130,0.02,65,2017-04-20 17:23:00,2017-04-25,4
53693,134226,201704,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6087,LATAM,Central America,Panama,USA,Standard Class,4,130,0.25,65,2017-04-26 05:07:00,2017-05-02,5
53693,134227,201704,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6087,LATAM,Central America,Panama,USA,Standard Class,4,130,0.2,65,2017-04-26 05:07:00,2017-05-02,5
55058,137698,201705,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3510,LATAM,Central America,Mexico,USA,Standard Class,4,130,0.05,65,2017-05-02 16:19:00,2017-05-06,3
55243,138155,201705,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10270,LATAM,Central America,Nicaragua,USA,Standard Class,4,130,0.01,65,2017-05-06 08:57:00,2017-05-08,1
55376,138497,201705,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3544,LATAM,Central America,El Salvador,USA,Standard Class,4,130,0.15,65,2017-05-06 08:57:00,2017-05-08,1
55381,138515,201705,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5116,LATAM,Central America,Mexico,USA,Standard Class,4,130,0.1,65,2017-05-06 08:57:00,2017-05-08,1
55565,138974,201705,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3868,LATAM,Central America,Mexico,USA,Standard Class,4,130,0.16,65,2017-05-09 00:43:00,2017-05-13,3
57375,143512,201705,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2600,LATAM,Central America,Mexico,USA,Standard Class,4,130,0.07,65,2017-05-16 01:14:00,2017-05-21,4
59235,148255,201705,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3245,LATAM,Central America,Honduras,USA,Standard Class,4,130,0.25,65,2017-05-30 16:17:00,2017-06-01,1
61203,153102,201706,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,11758,LATAM,Central America,Honduras,USA,Standard Class,4,130,0.15,65,2017-06-16 20:17:00,2017-06-19,2
31906,79733,201604,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8681,North America,East of USA,USA,USA,Standard Class,4,130,0.05,65,2016-04-08 17:23:00,2016-04-12,3
31955,79877,201604,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7211,North America,US Center,USA,USA,Second Class,2,130,0.03,65,2016-04-08 19:08:00,2016-04-12,3
33358,83319,201604,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1711,North America,West of USA,USA,USA,Standard Class,4,130,0.13,65,2016-04-20 09:19:00,2016-04-23,2
33521,83683,201604,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2147,North America,East of USA,USA,USA,Standard Class,4,130,0.01,65,2016-04-20 11:25:00,2016-04-24,3
33548,83755,201604,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6454,North America,West of USA,USA,USA,First Class,1,130,0.07,65,2016-04-21 02:29:00,2016-04-23,1
35073,87589,201604,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7707,North America,South of  USA,USA,USA,Standard Class,4,130,0.17,65,2016-04-24 06:51:00,2016-04-29,4
35073,87590,201604,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7707,North America,South of  USA,USA,USA,Standard Class,4,130,0.16,65,2016-04-25 10:53:00,2016-04-30,4
35218,87966,201604,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2885,North America,US Center,USA,USA,Standard Class,4,130,0.25,65,2016-04-26 18:25:00,2016-05-01,4
35378,88369,201604,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,233,North America,West of USA,USA,USA,First Class,1,130,0.13,65,2016-04-27 22:26:00,2016-05-02,4
35378,88370,201604,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,233,North America,West of USA,USA,USA,First Class,1,130,0.12,65,2016-04-28 01:57:00,2016-05-03,4
37288,93094,201605,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,9375,North America,West of USA,USA,USA,First Class,1,130,0.1,65,2016-05-11 06:39:00,2016-05-11,0
37996,94852,201605,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2026,North America,West of USA,USA,USA,Standard Class,4,130,0.01,65,2016-05-13 10:30:00,2016-05-13,0
39008,97387,201605,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5217,North America,South of  USA,USA,USA,Second Class,2,130,0.03,65,2016-05-18 07:10:00,2016-05-23,4
39256,97993,201605,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,12260,North America,West of USA,USA,USA,First Class,1,130,0.09,65,2016-05-20 20:29:00,2016-05-25,4
39365,98275,201605,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,4411,North America,West of USA,USA,USA,Second Class,2,130,0.05,65,2016-05-24 10:40:00,2016-05-30,5
41076,102549,201606,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,78,North America,US Center,USA,USA,Standard Class,4,130,0.03,65,2016-06-02 11:53:00,2016-06-08,5
41201,102835,201606,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8136,North America,US Center,USA,USA,Standard Class,4,130,0.15,65,2016-06-02 18:11:00,2016-06-03,0
41201,102837,201606,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8136,North America,US Center,USA,USA,Standard Class,4,130,0.13,65,2016-06-03 18:22:00,2016-06-06,2
31808,79481,201606,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3833,North America,US Center,USA,USA,First Class,1,130,0.02,65,2016-06-11 01:11:00,2016-06-13,1
33998,84833,201606,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3813,North America,South of  USA,USA,USA,Same Day,3,130,0.17,65,2016-06-24 10:48:00,2016-06-29,4
33998,84834,201606,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3813,North America,South of  USA,USA,USA,Same Day,3,130,0.16,65,2016-06-24 11:09:00,2016-06-30,5
35035,87503,201607,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6472,North America,US Center,USA,USA,First Class,1,130,0.04,65,2016-07-06 13:56:00,2016-07-12,5
35255,88045,201607,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,11394,North America,South of  USA,USA,USA,Standard Class,4,130,0.03,65,2016-07-11 05:00:00,2016-07-14,2
35385,88384,201607,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7812,North America,South of  USA,USA,USA,Standard Class,4,130,0.06,65,2016-07-11 15:30:00,2016-07-14,2
35538,88761,201607,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1579,North America,West of USA,USA,USA,Same Day,3,130,0.1,65,2016-07-12 10:46:00,2016-07-15,2
35538,88759,201607,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1579,North America,West of USA,USA,USA,Same Day,3,130,0.12,65,2016-07-13 08:09:00,2016-07-15,1
35663,89064,201607,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10744,North America,US Center,USA,USA,Second Class,2,130,0.1,65,2016-07-13 17:36:00,2016-07-19,5
37025,92392,201607,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10176,North America,US Center,USA,USA,Standard Class,4,130,0.01,65,2016-07-27 00:46:00,2016-07-29,1
37315,93159,201607,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2509,North America,West of USA,USA,USA,Standard Class,4,130,0.16,65,2016-07-27 12:20:00,2016-08-01,4
37691,94078,201607,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3403,North America,East of USA,USA,USA,Standard Class,4,130,0.13,65,2016-07-27 12:20:00,2016-08-01,4
37855,94478,201607,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8891,North America,East of USA,USA,USA,Standard Class,4,130,0.16,65,2016-07-27 12:41:00,2016-08-02,5
37855,94474,201607,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8891,North America,East of USA,USA,USA,Standard Class,4,130,0.17,65,2016-07-28 14:57:00,2016-08-03,5
37948,94732,201607,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7362,North America,US Center,USA,USA,Second Class,2,130,0.25,65,2016-07-28 19:10:00,2016-07-31,2
39501,98604,201608,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,9561,North America,East of USA,USA,USA,Second Class,2,130,0.06,65,2016-08-11 07:14:00,2016-08-14,2
39531,98687,201608,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1424,North America,South of  USA,USA,USA,Standard Class,4,130,0.07,65,2016-08-12 04:57:00,2016-08-17,4
41021,102388,201608,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1876,North America,US Center,USA,USA,Second Class,2,130,0.15,65,2016-08-24 10:11:00,2016-08-26,1
6998,17527,201504,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,12126,LATAM,Central America,Nicaragua,USA,Same Day,3,200,0.05,100,2015-04-13 03:21:00,2015-04-13,0
23396,58532,201512,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3232,Pacific Asia,South Asia,India,USA,Same Day,3,200,0.09,100,2015-12-08 12:18:00,2015-12-09,0
47831,119606,201611,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9020,Europe,Eastern Europe,Romania,Puerto Rico,Same Day,3,200,0.09,100,2016-11-29 04:58:00,2016-11-29,0
59348,148580,201705,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3597,LATAM,Central America,Honduras,USA,Same Day,3,200,0.02,100,2017-05-16 07:53:00,2017-05-16,0
59348,148577,201705,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3597,LATAM,Central America,Honduras,USA,Same Day,3,200,0.03,100,2017-05-16 07:53:00,2017-05-16,0
795,1968,201501,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7219,LATAM,South America,Argentina,USA,Second Class,2,200,0.17,100,2015-01-12 14:10:00,2015-01-18,5
11298,28255,201506,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11898,Europe,Western Europe,France,USA,Second Class,2,200,0.2,100,2015-06-14 21:50:00,2015-06-18,3
15248,38139,201508,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9441,Europe,Western Europe,Netherlands,USA,Second Class,2,200,0.25,100,2015-08-11 13:42:00,2015-08-15,3
17998,44968,201509,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5559,Europe,Southern Europe,Italy,USA,Second Class,2,200,0.06,100,2015-09-20 17:09:00,2015-09-24,3
25948,64955,201601,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3800,Pacific Asia,Southeast Asia,Indonesia,USA,Second Class,2,200,0.17,100,2016-01-14 18:23:00,2016-01-18,3
27065,67817,201601,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4885,Pacific Asia,Oceania,Australia,USA,Second Class,2,200,0.02,100,2016-01-31 01:43:00,2016-02-06,5
27873,69774,201602,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9405,Pacific Asia,Eastern Asia,China,USA,Second Class,2,200,0.1,100,2016-02-11 20:48:00,2016-02-15,3
33915,84648,201605,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7712,North America,West of USA,USA,USA,Second Class,2,200,0.25,100,2016-05-10 01:35:00,2016-05-16,5
35683,89121,201606,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6182,North America,West of USA,USA,USA,Second Class,2,200,0.17,100,2016-06-04 20:59:00,2016-06-08,3
37948,94731,201607,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7362,North America,US Center,USA,USA,Second Class,2,200,0.07,100,2016-07-07 22:31:00,2016-07-11,3
39008,97389,201607,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5217,North America,South of  USA,USA,USA,Second Class,2,200,0.0,100,2016-07-23 09:53:00,2016-07-27,3
39288,98092,201607,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8052,North America,South of  USA,USA,USA,Second Class,2,200,0.04,100,2016-07-27 11:59:00,2016-07-31,3
39288,98090,201607,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8052,North America,South of  USA,USA,USA,Second Class,2,200,0.05,100,2016-07-27 11:59:00,2016-07-31,3
43095,107663,201609,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,845,Africa,West Africa,Nigeria,USA,Second Class,2,200,0.2,100,2016-09-21 01:44:00,2016-09-27,5
45653,114114,201610,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4463,Africa,North Africa,Egypt,USA,Second Class,2,200,0.16,100,2016-10-28 09:55:00,2016-11-01,3
45683,114187,201610,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10604,Pacific Asia,West Asia,Iraq,USA,Second Class,2,200,0.05,100,2016-10-28 20:26:00,2016-11-01,3
45893,114710,201610,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1597,Africa,East Africa,Tanzania,USA,Second Class,2,200,0.03,100,2016-10-31 22:00:00,2016-11-04,3
51548,128830,201701,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3957,LATAM,South America,Brazil,USA,Second Class,2,200,0.03,100,2017-01-22 11:12:00,2017-01-26,3
53313,133206,201702,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1239,LATAM,Caribbean,Barbados,USA,Second Class,2,200,0.07,100,2017-02-17 05:34:00,2017-02-21,3
57325,143391,201704,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,312,LATAM,Central America,Mexico,USA,Second Class,2,200,0.03,100,2017-04-16 19:09:00,2017-04-22,5
57325,143392,201704,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,312,LATAM,Central America,Mexico,USA,Second Class,2,200,0.02,100,2017-04-16 19:09:00,2017-04-22,5
63023,157585,201707,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7002,Europe,Northern Europe,United Kingdom,USA,Second Class,2,200,0.25,100,2017-07-08 23:24:00,2017-07-12,3
65283,163150,201708,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3180,Europe,Western Europe,France,USA,Second Class,2,200,0.12,100,2017-08-10 23:11:00,2017-08-14,3
1333,3302,201501,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,905,LATAM,Central America,Mexico,USA,First Class,1,200,0.04,100,2015-01-20 10:39:00,2015-01-22,1
2183,5464,201502,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4643,LATAM,South America,Argentina,USA,First Class,1,200,0.04,100,2015-02-01 20:27:00,2015-02-03,1
2183,5463,201502,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4643,LATAM,South America,Argentina,USA,First Class,1,200,0.05,100,2015-02-01 20:27:00,2015-02-03,1
2596,6507,201502,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3603,LATAM,Central America,El Salvador,USA,First Class,1,200,0.1,100,2015-02-07 21:08:00,2015-02-09,1
21901,54778,201511,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6597,Pacific Asia,Southeast Asia,Myanmar,USA,First Class,1,200,0.25,100,2015-11-16 16:32:00,2015-11-18,1
29386,73527,201603,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1534,Pacific Asia,Oceania,Australia,USA,First Class,1,200,0.15,100,2016-03-04 22:52:00,2016-03-06,1
29913,74835,201603,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10133,Pacific Asia,Southeast Asia,Vietnam,USA,First Class,1,200,0.25,100,2016-03-12 15:30:00,2016-03-14,1
37288,93097,201606,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9375,North America,West of USA,USA,USA,First Class,1,200,0.07,100,2016-06-28 07:17:00,2016-06-30,1
39588,98817,201607,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11768,North America,South of  USA,USA,USA,First Class,1,200,0.02,100,2016-07-31 21:05:00,2016-08-02,1
